time;I(R1);I(R2);I(R3);I(R4);
0.0021145;0.0159436;0.0103194;-0.00210302;-1.2364e-07;
0.0021155;0.0159436;0.0103194;-0.00210302;-1.23374e-07;
0.0021165;0.0159436;0.0103194;-0.00210302;-1.23109e-07;
0.0021175;0.0159436;0.0103194;-0.00210302;-1.22845e-07;
0.0021185;0.0159436;0.0103194;-0.00210302;-1.22582e-07;
0.0021195;0.0159436;0.0103194;-0.00210302;-1.2232e-07;
0.0021205;0.0159436;0.0103194;-0.00210302;-1.2206e-07;
0.0021215;0.0159436;0.0103194;-0.00210302;-1.218e-07;
0.0021225;0.0159436;0.0103194;-0.00210302;-1.21542e-07;
0.0021235;0.0159436;0.0103194;-0.00210302;-1.21285e-07;
0.0021245;0.0159436;0.0103194;-0.00210302;-1.21029e-07;
0.002125;0.0159436;0.0103194;-0.00210302;-1.20901e-07;
0.0021251;0.0159436;0.0103194;-0.00210302;-2.1004e-10;
0.0021253;0.0159436;0.0103194;-0.00210302;2.06625e-08;
0.0021257;0.0159436;0.0103194;-0.00210303;0.000276183;
0.0021265;0.0159436;0.0103194;-0.00210305;0.00113149;
0.002127;0.0159436;0.0103194;-0.00210307;0.00167501;
0.0021271;0.0159436;0.0103194;-0.00210307;0.00167512;
0.0021273;0.0159436;0.0103194;-0.00210308;0.00167512;
0.0021277;0.0159437;0.0103194;-0.0021041;0.00164691;
0.0021278;0.0159441;0.0103195;-0.00210627;0.00162751;
0.002128;0.0159454;0.0103196;-0.00212088;0.00160123;
0.00212815;0.0147844;0.0102757;-0.00230276;0.0016302;
0.00212829;0.0162282;0.0102636;-0.00179047;0.00167512;
0.0021284;0.0107473;0.0101375;-0.00243165;0.00167512;
0.00212851;0.0163564;0.0100585;-0.00181273;0.00167512;
0.00212861;0.0120577;0.0100475;-0.00241986;0.00167512;
0.00212872;0.0163543;0.0100399;-0.00182301;0.00167512;
0.00212884;0.0130428;0.0100665;-0.00241205;0.00167512;
0.00212899;0.0163113;0.0100837;-0.00182916;0.00167512;
0.00212916;0.0136472;0.0101222;-0.00240742;0.00167512;
0.00212939;0.0162623;0.010142;-0.00183231;0.00167509;
0.00212968;0.0139677;0.0101711;-0.0024057;0.00165435;
0.00213014;0.0162303;0.0101788;-0.0018371;0.00165063;
0.00213075;0.014255;0.0102058;-0.00240094;0.00166145;
0.00213172;0.0162112;0.0102007;-0.00183983;0.0016495;
0.00213272;0.0143768;0.0102159;-0.00239924;0.00166136;
0.00213372;0.0162025;0.01021;-0.0018415;0.00165003;
0.00213472;0.0144905;0.0102246;-0.00239766;0.00166018;
0.00213572;0.0161942;0.0102189;-0.00184308;0.00165075;
0.00213672;0.0145998;0.0102329;-0.00239615;0.00165901;
0.00213772;0.0161862;0.0102274;-0.00184459;0.00165142;
0.00213872;0.0147053;0.0102409;-0.0023947;0.00165806;
0.00213972;0.0161785;0.0102355;-0.00184605;0.00165202;
0.00214072;0.0148069;0.0102486;-0.0023933;0.0016573;
0.00214172;0.016171;0.0102434;-0.00184745;0.00165252;
0.00214272;0.0149045;0.0102559;-0.00239195;0.00165671;
0.00214372;0.0161639;0.0102509;-0.0018488;0.00165293;
0.00214472;0.0149976;0.0102629;-0.00239065;0.00165624;
0.00214572;0.0161571;0.0102581;-0.0018501;0.00165328;
0.00214672;0.0150852;0.0102694;-0.00238939;0.00165588;
0.00214772;0.0161505;0.0102649;-0.00185136;0.00165356;
0.00214872;0.015166;0.0102753;-0.00238818;0.00165558;
0.00214972;0.0161445;0.0102711;-0.00185257;0.0016538;
0.00215072;0.0152384;0.0102805;-0.002387;0.00165534;
0.00215172;0.0161392;0.0102768;-0.00185374;0.001654;
0.00215272;0.0153027;0.0102851;-0.00238586;0.00165515;
0.00215372;0.0161339;0.0102817;-0.00185488;0.00165416;
0.00215472;0.0153555;0.0102887;-0.00238475;0.001655;
0.00215572;0.0161295;0.0102858;-0.00185599;0.0016543;
0.00215672;0.0154002;0.0102917;-0.00238366;0.00165487;
0.00215772;0.0161256;0.0102893;-0.00185707;0.00165441;
0.00215872;0.0154378;0.0102943;-0.0023826;0.00165477;
0.00215972;0.0161221;0.0102922;-0.00185813;0.0016545;
0.00216072;0.0154706;0.0102965;-0.00238157;0.00165468;
0.00216172;0.016119;0.0102947;-0.00185916;0.00165457;
0.00216272;0.0154971;0.0102982;-0.00238055;0.00165461;
0.00216372;0.0161163;0.0102967;-0.00186017;0.00165464;
0.00216472;0.0155203;0.0102998;-0.00237956;0.00165456;
0.00216572;0.0161137;0.0102985;-0.00186116;0.00165469;
0.00216672;0.0155406;0.0103012;-0.00237858;0.00165451;
0.00216772;0.0161113;0.0103;-0.00186213;0.00165473;
0.00216872;0.0155586;0.0103024;-0.00237762;0.00165448;
0.00216972;0.0161092;0.0103013;-0.00186308;0.00165476;
0.00217072;0.0155752;0.0103035;-0.00237667;0.00165445;
0.00217172;0.0161071;0.0103025;-0.00186402;0.00165479;
0.00217272;0.0155893;0.0103044;-0.00237574;0.00165442;
0.00217372;0.0161051;0.0103035;-0.00186495;0.00165481;
0.00217472;0.0156022;0.0103052;-0.00237482;0.0016544;
0.00217572;0.0161033;0.0103044;-0.00186586;0.00165483;
0.00217672;0.0156141;0.010306;-0.00237392;0.00165439;
0.00217772;0.0161015;0.0103052;-0.00186675;0.00165484;
0.00217872;0.0156249;0.0103067;-0.00237303;0.00165438;
0.00217972;0.0160998;0.010306;-0.00186764;0.00165485;
0.00218072;0.0156355;0.0103074;-0.00237215;0.00165437;
0.00218172;0.0160982;0.0103067;-0.00186851;0.00165486;
0.00218272;0.0156445;0.010308;-0.00237129;0.00165436;
0.00218372;0.0160967;0.0103074;-0.00186937;0.00165486;
0.00218472;0.015653;0.0103085;-0.00237043;0.00165436;
0.00218572;0.0160953;0.010308;-0.00187022;0.00165487;
0.00218672;0.015661;0.0103091;-0.00236959;0.00165435;
0.00218772;0.0160935;0.0103085;-0.00187106;0.00165487;
0.00218872;0.0156686;0.0103095;-0.00236876;0.00165435;
0.00218972;0.016092;0.010309;-0.00187188;0.00165487;
0.00219072;0.0156757;0.01031;-0.00236793;0.00165435;
0.00219172;0.0160906;0.0103094;-0.0018727;0.00165488;
0.00219272;0.0156824;0.0103104;-0.00236712;0.00165435;
0.00219372;0.0160892;0.0103099;-0.00187351;0.00165488;
0.00219472;0.0156887;0.0103108;-0.00236632;0.00165435;
0.00219572;0.0160878;0.0103103;-0.00187431;0.00165487;
0.00219672;0.0156947;0.0103111;-0.00236552;0.00165435;
0.00219772;0.0160865;0.0103107;-0.00187509;0.00165487;
0.00219872;0.0157004;0.0103115;-0.00236474;0.00165435;
0.00219972;0.0160852;0.010311;-0.00187587;0.00165487;
0.00220072;0.0157061;0.0103118;-0.00236396;0.00165435;
0.00220172;0.0160839;0.0103114;-0.00187664;0.00165487;
0.00220272;0.0157112;0.0103121;-0.00236319;0.00165436;
0.00220372;0.0160826;0.0103117;-0.00187741;0.00165487;
0.00220472;0.015716;0.0103124;-0.00236243;0.00165436;
0.00220572;0.0160814;0.010312;-0.00187816;0.00165487;
0.00220672;0.0157207;0.0103127;-0.00236168;0.00165436;
0.00220772;0.0160802;0.0103123;-0.00187891;0.00165486;
0.00220872;0.0157252;0.0103129;-0.00236094;0.00165436;
0.00220972;0.016079;0.0103126;-0.00187965;0.00165486;
0.00221072;0.0157295;0.0103132;-0.0023602;0.00165437;
0.00221172;0.0160778;0.0103128;-0.00188038;0.00165486;
0.00221272;0.0157336;0.0103134;-0.00235948;0.00165437;
0.00221372;0.0160767;0.0103131;-0.0018811;0.00165486;
0.00221472;0.0157376;0.0103136;-0.00235875;0.00165437;
0.00221572;0.0160755;0.0103133;-0.00188182;0.00165485;
0.00221672;0.0157414;0.0103139;-0.00235804;0.00165437;
0.00221772;0.0160744;0.0103135;-0.00188253;0.00165485;
0.00221872;0.0157451;0.0103141;-0.00235733;0.00165438;
0.00221972;0.0160733;0.0103137;-0.00188323;0.00165485;
0.00222072;0.0157486;0.0103143;-0.00235663;0.00165438;
0.00222172;0.0160722;0.0103139;-0.00188393;0.00165485;
0.00222272;0.0157521;0.0103144;-0.00235594;0.00165438;
0.00222372;0.0160711;0.0103141;-0.00188462;0.00165484;
0.00222472;0.0157554;0.0103146;-0.00235525;0.00165438;
0.00222572;0.01607;0.0103143;-0.0018853;0.00165484;
0.00222672;0.015759;0.0103148;-0.00235457;0.00165439;
0.00222772;0.0160689;0.0103145;-0.00188598;0.00165484;
0.00222872;0.015762;0.010315;-0.00235389;0.00165439;
0.00222972;0.0160679;0.0103147;-0.00188665;0.00165484;
0.00223072;0.0157649;0.0103151;-0.00235323;0.00165439;
0.00223172;0.0160669;0.0103149;-0.00188731;0.00165484;
0.00223272;0.0157678;0.0103153;-0.00235256;0.00165439;
0.00223372;0.0160658;0.010315;-0.00188797;0.00165483;
0.00223472;0.0157705;0.0103154;-0.00235191;0.0016544;
0.00223572;0.0160648;0.0103152;-0.00188863;0.00165483;
0.00223672;0.0157732;0.0103155;-0.00235125;0.0016544;
0.00223772;0.0160638;0.0103153;-0.00188927;0.00165483;
0.00223872;0.0157759;0.0103157;-0.00235061;0.0016544;
0.00223972;0.0160629;0.0103154;-0.00188992;0.00165483;
0.00224072;0.0157784;0.0103158;-0.00234997;0.0016544;
0.00224172;0.0160619;0.0103156;-0.00189055;0.00165482;
0.00224272;0.0157809;0.0103159;-0.00234933;0.0016544;
0.00224372;0.0160609;0.0103157;-0.00189118;0.00165482;
0.00224472;0.0157833;0.010316;-0.0023487;0.00165441;
0.00224572;0.0160599;0.0103158;-0.00189181;0.00165482;
0.00224672;0.0157857;0.0103161;-0.00234808;0.00165441;
0.00224772;0.016059;0.0103159;-0.00189243;0.00165482;
0.00224872;0.015788;0.0103163;-0.00234746;0.00165441;
0.00224972;0.0160582;0.010316;-0.00189305;0.00165482;
0.00225072;0.0157902;0.0103164;-0.00234684;0.00165441;
0.00225172;0.0160572;0.0103161;-0.00189366;0.00165481;
0.00225272;0.0157924;0.0103165;-0.00234623;0.00165441;
0.00225372;0.0160563;0.0103162;-0.00189427;0.00165481;
0.00225472;0.0157945;0.0103166;-0.00234562;0.00165442;
0.00225572;0.0160553;0.0103163;-0.00189487;0.00165481;
0.00225672;0.0157966;0.0103166;-0.00234502;0.00165442;
0.00225772;0.0160544;0.0103164;-0.00189547;0.00165481;
0.00225872;0.0157986;0.0103167;-0.00234443;0.00165442;
0.00225972;0.0160535;0.0103165;-0.00189606;0.00165481;
0.00226072;0.0158006;0.0103168;-0.00234384;0.00165442;
0.00226172;0.0160527;0.0103166;-0.00189665;0.0016548;
0.00226272;0.0158025;0.0103169;-0.00234325;0.00165442;
0.00226372;0.0160518;0.0103167;-0.00189724;0.0016548;
0.00226472;0.0158044;0.010317;-0.00234266;0.00165442;
0.00226572;0.0160509;0.0103168;-0.00189782;0.0016548;
0.00226672;0.0158062;0.0103171;-0.00234208;0.00165443;
0.00226772;0.0160501;0.0103169;-0.00189839;0.0016548;
0.00226872;0.015808;0.0103171;-0.00234151;0.00165443;
0.00226972;0.0160492;0.010317;-0.00189896;0.0016548;
0.00227072;0.0158098;0.0103172;-0.00234094;0.00165443;
0.00227172;0.0160484;0.010317;-0.00189953;0.0016548;
0.00227272;0.0158115;0.0103173;-0.00234037;0.00165443;
0.00227372;0.0160476;0.0103171;-0.0019001;0.0016548;
0.00227472;0.0158132;0.0103174;-0.00233981;0.00165443;
0.00227572;0.0160467;0.0103172;-0.00190066;0.00165479;
0.00227672;0.0158148;0.0103174;-0.00233925;0.00165443;
0.00227772;0.0160459;0.0103172;-0.00190121;0.00165479;
0.00227872;0.0158164;0.0103175;-0.00233869;0.00165444;
0.00227972;0.0160451;0.0103173;-0.00190177;0.00165479;
0.00228072;0.015818;0.0103175;-0.00233814;0.00165444;
0.00228172;0.0160443;0.0103174;-0.00190232;0.00165479;
0.00228272;0.0158195;0.0103176;-0.00233759;0.00165444;
0.00228372;0.0160435;0.0103174;-0.00190286;0.00165479;
0.00228472;0.0158211;0.0103177;-0.00233705;0.00165444;
0.00228572;0.0160427;0.0103175;-0.0019034;0.00165479;
0.00228672;0.0158227;0.0103177;-0.00233651;0.00165444;
0.00228772;0.0160422;0.0103176;-0.00190394;0.00165479;
0.00228872;0.0158241;0.0103178;-0.00233597;0.00165444;
0.00228972;0.0160414;0.0103176;-0.00190448;0.00165478;
0.00229072;0.0158254;0.0103178;-0.00233544;0.00165444;
0.00229172;0.0160406;0.0103177;-0.00190501;0.00165478;
0.00229272;0.0158268;0.0103179;-0.00233491;0.00165445;
0.00229372;0.0160398;0.0103177;-0.00190554;0.00165478;
0.00229472;0.0158282;0.0103179;-0.00233438;0.00165445;
0.00229572;0.016039;0.0103178;-0.00190606;0.00165478;
0.00229672;0.0158295;0.010318;-0.00233385;0.00165445;
0.00229772;0.0160382;0.0103178;-0.00190659;0.00165478;
0.00229872;0.0158308;0.010318;-0.00233333;0.00165445;
0.00229972;0.0160375;0.0103179;-0.0019071;0.00165478;
0.00230072;0.0158321;0.0103181;-0.00233281;0.00165445;
0.00230172;0.0160367;0.0103179;-0.00190762;0.00165478;
0.00230272;0.0158334;0.0103181;-0.0023323;0.00165445;
0.00230372;0.016036;0.0103179;-0.00190813;0.00165477;
0.00230472;0.0158346;0.0103181;-0.00233179;0.00165445;
0.00230572;0.0160353;0.010318;-0.00190864;0.00165477;
0.00230672;0.0158359;0.0103182;-0.00233128;0.00165445;
0.00230772;0.0160345;0.010318;-0.00190915;0.00165477;
0.00230872;0.015837;0.0103182;-0.00233077;0.00165446;
0.00230972;0.0160338;0.0103181;-0.00190965;0.00165477;
0.00231072;0.0158382;0.0103183;-0.00233027;0.00165446;
0.00231172;0.0160333;0.0103181;-0.00191015;0.00165477;
0.00231272;0.0158394;0.0103183;-0.00232977;0.00165446;
0.00231372;0.0160325;0.0103182;-0.00191065;0.00165477;
0.00231472;0.0158405;0.0103183;-0.00232927;0.00165446;
0.00231572;0.0160317;0.0103182;-0.00191114;0.00165477;
0.00231672;0.0158416;0.0103184;-0.00232878;0.00165446;
0.00231772;0.0160311;0.0103182;-0.00191164;0.00165477;
0.00231872;0.0158427;0.0103184;-0.00232829;0.00165446;
0.00231972;0.0160304;0.0103183;-0.00191213;0.00165477;
0.00232072;0.0158437;0.0103184;-0.0023278;0.00165446;
0.00232172;0.0160297;0.0103183;-0.00191261;0.00165477;
0.00232272;0.0158448;0.0103185;-0.00232731;0.00165446;
0.00232372;0.0160293;0.0103184;-0.0019131;0.00165476;
0.00232472;0.0158458;0.0103185;-0.00232683;0.00165446;
0.00232572;0.0160286;0.0103184;-0.00191358;0.00165476;
0.00232672;0.0158469;0.0103185;-0.00232635;0.00165446;
0.00232772;0.0160279;0.0103184;-0.00191406;0.00165476;
0.00232872;0.0158479;0.0103186;-0.00232587;0.00165446;
0.00232972;0.0160272;0.0103184;-0.00191454;0.00165476;
0.00233072;0.0158488;0.0103186;-0.00232539;0.00165447;
0.00233172;0.0160265;0.0103184;-0.00191501;0.00165476;
0.00233272;0.0158498;0.0103186;-0.00232492;0.00165447;
0.00233372;0.0160259;0.0103185;-0.00191548;0.00165476;
0.00233472;0.0158508;0.0103186;-0.00232445;0.00165447;
0.00233572;0.0160252;0.0103185;-0.00191595;0.00165476;
0.00233672;0.0158517;0.0103186;-0.00232398;0.00165447;
0.00233772;0.0160246;0.0103185;-0.00191642;0.00165476;
0.00233872;0.0158526;0.0103187;-0.00232351;0.00165447;
0.00233972;0.0160239;0.0103185;-0.00191688;0.00165476;
0.00234072;0.0158535;0.0103187;-0.00232305;0.00165447;
0.00234172;0.0160233;0.0103186;-0.00191734;0.00165476;
0.00234272;0.0158544;0.0103187;-0.00232259;0.00165447;
0.00234372;0.0160227;0.0103186;-0.0019178;0.00165476;
0.00234472;0.0158553;0.0103187;-0.00232213;0.00165447;
0.00234572;0.0160221;0.0103186;-0.00191826;0.00165476;
0.00234672;0.0158562;0.0103188;-0.00232167;0.00165447;
0.00234772;0.0160215;0.0103186;-0.00191872;0.00165475;
0.00234872;0.015857;0.0103188;-0.00232122;0.00165447;
0.00234972;0.0160209;0.0103187;-0.00191917;0.00165475;
0.00235072;0.0158579;0.0103188;-0.00232077;0.00165447;
0.00235172;0.0160203;0.0103187;-0.00191962;0.00165475;
0.00235272;0.0158587;0.0103188;-0.00232032;0.00165448;
0.00235372;0.0160197;0.0103187;-0.00192007;0.00165475;
0.00235472;0.0158595;0.0103188;-0.00231987;0.00165448;
0.00235572;0.0160191;0.0103187;-0.00192051;0.00165475;
0.00235672;0.0158603;0.0103188;-0.00231942;0.00165448;
0.00235772;0.0160186;0.0103187;-0.00192096;0.00165475;
0.00235872;0.0158611;0.0103189;-0.00231898;0.00165448;
0.00235972;0.016018;0.0103188;-0.0019214;0.00165475;
0.00236072;0.0158619;0.0103189;-0.00231854;0.00165448;
0.00236172;0.0160174;0.0103188;-0.00192184;0.00165475;
0.00236272;0.0158627;0.0103189;-0.0023181;0.00165448;
0.00236372;0.0160169;0.0103188;-0.00192228;0.00165475;
0.00236472;0.0158634;0.0103189;-0.00231766;0.00165448;
0.00236572;0.0160163;0.0103188;-0.00192272;0.00165475;
0.00236672;0.0158642;0.0103189;-0.00231722;0.00165448;
0.00236772;0.0160157;0.0103188;-0.00192315;0.00165475;
0.00236872;0.0158649;0.0103189;-0.00231679;0.00165448;
0.00236972;0.0160154;0.0103189;-0.00192358;0.00165475;
0.00237072;0.0158656;0.010319;-0.00231636;0.00165448;
0.00237172;0.0160148;0.0103189;-0.00192401;0.00165475;
0.00237272;0.0158663;0.010319;-0.00231593;0.00165448;
0.00237372;0.0160143;0.0103189;-0.00192444;0.00165474;
0.00237472;0.015867;0.010319;-0.0023155;0.00165448;
0.00237572;0.0160137;0.0103189;-0.00192487;0.00165474;
0.00237672;0.0158677;0.010319;-0.00231507;0.00165448;
0.00237772;0.0160131;0.0103189;-0.00192529;0.00165474;
0.00237872;0.0158684;0.010319;-0.00231465;0.00165448;
0.00237972;0.0160126;0.0103189;-0.00192572;0.00165474;
0.00238072;0.0158691;0.010319;-0.00231423;0.00165449;
0.00238172;0.0160121;0.0103189;-0.00192614;0.00165474;
0.00238272;0.0158697;0.010319;-0.00231381;0.00165449;
0.00238372;0.0160115;0.0103189;-0.00192656;0.00165474;
0.00238472;0.0158704;0.010319;-0.00231339;0.00165449;
0.00238572;0.016011;0.0103189;-0.00192697;0.00165474;
0.00238672;0.015871;0.010319;-0.00231297;0.00165449;
0.00238772;0.0160105;0.010319;-0.00192739;0.00165474;
0.00238872;0.0158717;0.0103191;-0.00231255;0.00165449;
0.00238972;0.01601;0.010319;-0.0019278;0.00165474;
0.00239072;0.0158723;0.0103191;-0.00231214;0.00165449;
0.00239172;0.0160095;0.010319;-0.00192822;0.00165474;
0.00239272;0.0158729;0.0103191;-0.00231173;0.00165449;
0.00239372;0.016009;0.010319;-0.00192863;0.00165474;
0.00239472;0.0158735;0.0103191;-0.00231132;0.00165449;
0.00239572;0.0160085;0.010319;-0.00192904;0.00165474;
0.00239672;0.0158741;0.0103191;-0.00231091;0.00165449;
0.00239772;0.016008;0.010319;-0.00192944;0.00165474;
0.00239872;0.0158747;0.0103191;-0.0023105;0.00165449;
0.00239972;0.0160075;0.010319;-0.00192985;0.00165474;
0.00240072;0.0158753;0.0103191;-0.0023101;0.00165449;
0.00240172;0.016007;0.010319;-0.00193025;0.00165474;
0.00240272;0.0158759;0.0103191;-0.00230969;0.00165449;
0.00240372;0.0160065;0.010319;-0.00193066;0.00165473;
0.00240472;0.0158765;0.0103191;-0.00230929;0.00165449;
0.00240572;0.0160061;0.010319;-0.00193106;0.00165473;
0.00240672;0.015877;0.0103191;-0.00230889;0.00165449;
0.00240772;0.0160056;0.010319;-0.00193146;0.00165473;
0.00240872;0.0158776;0.0103191;-0.00230849;0.00165449;
0.00240972;0.0160051;0.0103191;-0.00193185;0.00165473;
0.00241072;0.0158781;0.0103191;-0.00230809;0.00165449;
0.00241172;0.0160047;0.0103191;-0.00193225;0.00165473;
0.00241272;0.0158787;0.0103192;-0.0023077;0.00165449;
0.00241372;0.0160042;0.0103191;-0.00193265;0.00165473;
0.00241472;0.0158792;0.0103192;-0.0023073;0.0016545;
0.00241572;0.0160038;0.0103191;-0.00193304;0.00165473;
0.00241672;0.0158797;0.0103192;-0.00230691;0.0016545;
0.00241772;0.0160033;0.0103191;-0.00193343;0.00165473;
0.00241872;0.0158803;0.0103192;-0.00230652;0.0016545;
0.00241972;0.0160029;0.0103191;-0.00193382;0.00165473;
0.00242072;0.0158808;0.0103192;-0.00230613;0.0016545;
0.00242172;0.0160024;0.0103191;-0.00193421;0.00165473;
0.00242272;0.0158813;0.0103192;-0.00230574;0.0016545;
0.00242372;0.016002;0.0103191;-0.0019346;0.00165473;
0.00242472;0.0158818;0.0103192;-0.00230535;0.0016545;
0.00242572;0.0160015;0.0103191;-0.00193498;0.00165473;
0.00242672;0.0158823;0.0103192;-0.00230497;0.0016545;
0.00242772;0.0160011;0.0103191;-0.00193537;0.00165473;
0.00242872;0.0158828;0.0103192;-0.00230458;0.0016545;
0.00242972;0.0160007;0.0103191;-0.00193575;0.00165473;
0.00243072;0.0158832;0.0103192;-0.0023042;0.0016545;
0.00243172;0.0160003;0.0103191;-0.00193613;0.00165473;
0.00243272;0.0158837;0.0103192;-0.00230382;0.0016545;
0.00243372;0.0159998;0.0103191;-0.00193651;0.00165473;
0.00243472;0.0158842;0.0103192;-0.00230344;0.0016545;
0.00243572;0.0159994;0.0103191;-0.00193689;0.00165473;
0.00243672;0.0158847;0.0103192;-0.00230306;0.0016545;
0.00243772;0.0159992;0.0103192;-0.00193727;0.00165473;
0.00243872;0.0158851;0.0103192;-0.00230268;0.0016545;
0.00243972;0.0159987;0.0103192;-0.00193765;0.00165473;
0.00244072;0.0158856;0.0103192;-0.00230231;0.0016545;
0.00244172;0.0159983;0.0103192;-0.00193802;0.00165473;
0.00244272;0.015886;0.0103192;-0.00230193;0.0016545;
0.00244372;0.0159979;0.0103192;-0.0019384;0.00165473;
0.00244472;0.0158865;0.0103192;-0.00230156;0.0016545;
0.00244572;0.0159975;0.0103192;-0.00193877;0.00165473;
0.00244672;0.0158869;0.0103192;-0.00230119;0.0016545;
0.00244772;0.0159971;0.0103192;-0.00193914;0.00165472;
0.00244872;0.0158873;0.0103192;-0.00230082;0.0016545;
0.00244972;0.0159967;0.0103192;-0.00193951;0.00165472;
0.00245072;0.0158878;0.0103192;-0.00230045;0.0016545;
0.00245172;0.0159963;0.0103192;-0.00193988;0.00165472;
0.00245272;0.0158882;0.0103192;-0.00230008;0.0016545;
0.00245372;0.0159959;0.0103192;-0.00194025;0.00165472;
0.00245472;0.0158886;0.0103192;-0.00229971;0.0016545;
0.00245572;0.0159955;0.0103192;-0.00194061;0.00165472;
0.00245672;0.015889;0.0103192;-0.00229934;0.00165451;
0.00245772;0.0159951;0.0103192;-0.00194098;0.00165472;
0.00245872;0.0158894;0.0103192;-0.00229898;0.00165451;
0.00245972;0.0159947;0.0103192;-0.00194134;0.00165472;
0.00246072;0.0158898;0.0103192;-0.00229862;0.00165451;
0.00246172;0.0159943;0.0103192;-0.0019417;0.00165472;
0.00246272;0.0158902;0.0103192;-0.00229825;0.00165451;
0.00246372;0.015994;0.0103192;-0.00194207;0.00165472;
0.00246472;0.0158906;0.0103192;-0.00229789;0.00165451;
0.00246572;0.0159936;0.0103192;-0.00194243;0.00165472;
0.00246672;0.015891;0.0103192;-0.00229753;0.00165451;
0.00246772;0.0159932;0.0103192;-0.00194278;0.00165472;
0.00246872;0.0158914;0.0103192;-0.00229717;0.00165451;
0.00246972;0.0159929;0.0103192;-0.00194314;0.00165472;
0.00247072;0.0158918;0.0103192;-0.00229682;0.00165451;
0.00247172;0.0159925;0.0103192;-0.0019435;0.00165472;
0.00247272;0.0158921;0.0103192;-0.00229646;0.00165451;
0.00247372;0.0159921;0.0103192;-0.00194385;0.00165472;
0.00247472;0.0158925;0.0103193;-0.0022961;0.00165451;
0.00247572;0.0159918;0.0103192;-0.00194421;0.00165472;
0.00247672;0.0158929;0.0103193;-0.00229575;0.00165451;
0.00247772;0.0159914;0.0103192;-0.00194456;0.00165472;
0.00247872;0.0158932;0.0103193;-0.0022954;0.00165451;
0.00247972;0.0159911;0.0103192;-0.00194491;0.00165472;
0.00248072;0.0158936;0.0103193;-0.00229505;0.00165451;
0.00248172;0.0159907;0.0103192;-0.00194527;0.00165472;
0.00248272;0.0158939;0.0103193;-0.00229469;0.00165451;
0.00248372;0.0159904;0.0103192;-0.00194562;0.00165472;
0.00248472;0.0158943;0.0103193;-0.00229434;0.00165451;
0.00248572;0.0159901;0.0103192;-0.00194596;0.00165472;
0.00248672;0.0158946;0.0103193;-0.002294;0.00165451;
0.00248772;0.0159897;0.0103192;-0.00194631;0.00165472;
0.00248872;0.015895;0.0103193;-0.00229365;0.00165451;
0.00248972;0.0159894;0.0103192;-0.00194666;0.00165472;
0.00249072;0.0158953;0.0103193;-0.0022933;0.00165451;
0.00249172;0.0159891;0.0103192;-0.00194701;0.00165472;
0.00249272;0.0158957;0.0103193;-0.00229296;0.00165451;
0.00249372;0.0159887;0.0103192;-0.00194735;0.00165472;
0.00249472;0.015896;0.0103193;-0.00229261;0.00165451;
0.00249572;0.0159884;0.0103192;-0.00194769;0.00165472;
0.00249672;0.0158963;0.0103193;-0.00229227;0.00165451;
0.00249772;0.0159881;0.0103192;-0.00194804;0.00165472;
0.00249872;0.0158966;0.0103193;-0.00229193;0.00165451;
0.00249972;0.0159878;0.0103192;-0.00194838;0.00165471;
0.0025;0.0158974;0.0103193;-0.00229114;0.00165451;
0.0025001;0.0159411;0.0103192;-0.00212024;0.00165462;
